"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"model"	"N"	"N.not.zero"	"pval_joint"	"qval_joint"
"PWY_7323_SP_of_GDP_mannose_derived_O_antigen_building_blocks_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.160494535325997	0.352039513750918	0.468016766246675	0.758064892788519	"abundance"	763	473	0.00316673962639423	0.031000714237333
"PWY_7323_SP_of_GDP_mannose_derived_O_antigen_building_blocks_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.37779841415359	0.436188555253316	0.00158462533191839	0.0299985968007999	"prevalence"	763	473	0.00316673962639423	0.031000714237333
"TRNA_CHARGING_PWY_tRNA_charging"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	0.335433690156099	0.39223572782844	0.67186295676749	0.88793669933789	"abundance"	763	659	0.00329171078842879	0.0319439064337959
"TRNA_CHARGING_PWY_tRNA_charging"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.01995959232002	0.641783761209516	0.0016472120479799	0.0306548954013887	"prevalence"	763	659	0.00329171078842879	0.0319439064337959
"DTDPRHAMSYN_PWY_dTDP_L_rhamnose_biosyn_I"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.202059590736982	0.226164434206582	0.10111938395761	0.390986375933641	"abundance"	763	748	0.00336415250347357	0.0323654671885906
"PWY_7228_SP_of_guanosine_nt_de_novo_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.202708523277869	0.136104973797545	0.0289134485181752	0.193218015247207	"abundance"	763	742	0.00351780258095955	0.0335544246183834
"PWY_7228_SP_of_guanosine_nt_de_novo_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.04195676503426	0.972515885366987	0.00176045088413751	0.0316881159144751	"prevalence"	763	742	0.00351780258095955	0.0335544246183834
"PWY_3841_folate_transformations_II"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	0.425431842871554	0.19535764841999	0.190105827444925	0.502814888961819	"abundance"	763	746	0.00396855494804683	0.0372177085884056
"PWY_7229_SP_of_adenosine_nt_de_novo_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	0.461719954409241	0.154925473696755	0.00198397740750265	0.03256057039372	"abundance"	763	752	0.00396401864865182	0.0372177085884056
"PWY_3841_folate_transformations_II"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	12.2238386236185	3.95301728716602	0.0019862500686911	0.0351758479906908	"prevalence"	763	746	0.00396855494804683	0.0372177085884056
"PWY_7229_SP_of_adenosine_nt_de_novo_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	-0.653598675275724	1.23177017625211	0.595683942883358	0.848328105429217	"prevalence"	763	752	0.00396401864865182	0.0372177085884056
"TCA_TCA_cyc_I"	"antibiotics"	"Yes"	"antibioticsYes"	-0.207024233214408	0.334903168613378	0.63451104812797	0.879416828498158	"abundance"	763	395	0.00408279535824987	0.0379699968317238
"TCA_TCA_cyc_I"	"antibiotics"	"Yes"	"antibioticsYes"	-0.952896542824609	0.308996911756854	0.00204348559581508	0.03561503466992	"prevalence"	763	395	0.00408279535824987	0.0379699968317238
"PANTO_PWY_phosphopantothenate_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	-0.0799238406344629	0.161598862324372	0.764836203437439	0.926809632982006	"abundance"	763	756	0.00427844779849683	0.0383975007179292
"PWY_5030_L_histidine_deg_III"	"age"	"age"	"age"	0.436517570139711	0.140877176353102	0.0021043231442029	0.03360365058663	"abundance"	763	509	0.00420421811251057	0.0383975007179292
"PWY_5971_palmitate_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.57781910299061	0.472071374545944	0.00210775586116855	0.03360365058663	"abundance"	763	140	0.00421106908756681	0.0383975007179292
"PWY_7196_SP_of_pyrimidine_rns_salvage"	"antibiotics"	"Yes"	"antibioticsYes"	-0.321622058200966	0.258647669917777	0.290226118521318	0.608820203514644	"abundance"	763	389	0.00430079533130927	0.0383975007179292
"PWY_7197_pyrimidine_dnt_phosphorylation"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.535870442027075	0.204875041444112	0.0021483736662144	0.0337688029788067	"abundance"	763	709	0.00429213182301912	0.0383975007179292
"PANTO_PWY_phosphopantothenate_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	-9.84270199389078	3.20622723238236	0.00214151694666484	0.0363643200332232	"prevalence"	763	756	0.00427844779849683	0.0383975007179292
"PWY_5030_L_histidine_deg_III"	"age"	"age"	"age"	0.656354657125784	0.259666487408319	0.0114817854369686	0.105406878333811	"prevalence"	763	509	0.00420421811251057	0.0383975007179292
"PWY_5971_palmitate_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.330144747696074	0.481306504981136	0.492754399169196	0.76161913291867	"prevalence"	763	140	0.00421106908756681	0.0383975007179292
"PWY_7196_SP_of_pyrimidine_rns_salvage"	"antibiotics"	"Yes"	"antibioticsYes"	-1.02595181571821	0.334370069433486	0.00215271475606513	0.0363643200332232	"prevalence"	763	389	0.00430079533130927	0.0383975007179292
"PWY_7197_pyrimidine_dnt_phosphorylation"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.50581966248147	0.582200627471899	0.00969765939546625	0.0934037720721223	"prevalence"	763	709	0.00429213182301912	0.0383975007179292
"PANTOSYN_PWY_pantothenate__coenzyme_A_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.381163437131125	0.157028066376857	0.00250645067447859	0.0388499854544182	"abundance"	763	721	0.0050066190539736	0.0439581851361533
"PWY_6163_chorismate_biosyn_from_3_dehydroquinate"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.21200648193785	0.171653483138841	0.0739287383310131	0.326561745969411	"abundance"	763	747	0.00509834703400124	0.0439581851361533
"PWY0_1586_peptidoglycan_maturation"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	0.747876902126217	0.353316486083904	0.101914644060026	0.390986375933641	"abundance"	763	733	0.00508243135966806	0.0439581851361533
"PWY4FS_7_phosphatidylglycerol_biosyn_I"	"age"	"age"	"age"	-0.0866599125867898	0.0738447642399812	0.304014769357073	0.622532995600906	"abundance"	763	577	0.00512057712159492	0.0439581851361533
"PWY4FS_8_phosphatidylglycerol_biosyn_II"	"age"	"age"	"age"	-0.0866599125867898	0.0738447642399812	0.304014769357073	0.622532995600906	"abundance"	763	577	0.00512057712159492	0.0439581851361533
"PANTOSYN_PWY_pantothenate__coenzyme_A_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.84263983573429	0.617030835777526	0.172053081837972	0.434744088006106	"prevalence"	763	721	0.0050066190539736	0.0439581851361533
"PWY_6163_chorismate_biosyn_from_3_dehydroquinate"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.93354466607769	0.640871433337177	0.00255243096892619	0.0407942727639319	"prevalence"	763	747	0.00509834703400124	0.0439581851361533
"PWY0_1586_peptidoglycan_maturation"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.65086222924534	0.878349382846363	0.00254445279985938	0.0407942727639319	"prevalence"	763	733	0.00508243135966806	0.0439581851361533
"PWY4FS_7_phosphatidylglycerol_biosyn_I"	"age"	"age"	"age"	-0.350816136480845	0.116328580286684	0.00256357451795201	0.0407942727639319	"prevalence"	763	577	0.00512057712159492	0.0439581851361533
"PWY4FS_8_phosphatidylglycerol_biosyn_II"	"age"	"age"	"age"	-0.350816136480845	0.116328580286684	0.00256357451795201	0.0407942727639319	"prevalence"	763	577	0.00512057712159492	0.0439581851361533
"P105_PWY_TCA_cyc_IV"	"diagnosis"	"CD"	"diagnosisCD"	-1.88329918252523	0.599497350395255	0.00268246043262592	0.0410085731891854	"abundance"	763	95	0.00535772527127924	0.045642911471356
"P105_PWY_TCA_cyc_IV"	"diagnosis"	"CD"	"diagnosisCD"	-0.359204999521706	0.48157739459433	0.455732315143465	0.731570295361879	"prevalence"	763	95	0.00535772527127924	0.045642911471356
"GLYOXYLATE_BYPASS_glyoxylate_cyc"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.87746727061367	0.53426752827668	0.144775800096641	0.448614673436059	"abundance"	763	247	0.00547871298476151	0.0463200279620746
"GLYOXYLATE_BYPASS_glyoxylate_cyc"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.17937858382689	0.393763066523231	0.00274311884287382	0.0430277784210779	"prevalence"	763	247	0.00547871298476151	0.0463200279620746
"OANTIGEN_PWY_O_antigen_building_blocks_biosyn"	"antibiotics"	"Yes"	"antibioticsYes"	-0.689130628646355	0.277873211939954	0.0214586364695422	0.164017158935778	"abundance"	763	430	0.00598109059670177	0.0498672958028346
"PWY_7242_D_fructuronate_deg"	"age"	"age"	"age"	-0.303942088380212	0.0966645984624262	0.00299832006805784	0.0452179080534128	"abundance"	763	732	0.00598765021288516	0.0498672958028346
"OANTIGEN_PWY_O_antigen_building_blocks_biosyn"	"antibiotics"	"Yes"	"antibioticsYes"	-0.971528776599001	0.327307196995966	0.00299503040190505	0.0463175124125598	"prevalence"	763	430	0.00598109059670177	0.0498672958028346
"PWY_7242_D_fructuronate_deg"	"age"	"age"	"age"	-0.732759543143909	0.313334194827576	0.0193567738703095	0.135374125538852	"prevalence"	763	732	0.00598765021288516	0.0498672958028346
"GLUCUROCAT_PWY_SP_of_beta_D_glucuronide__D_glucuronate_deg"	"age"	"age"	"age"	-0.301985472335715	0.0963716797150966	0.0031148499458823	0.0463489671947286	"abundance"	763	713	0.00621999760157923	0.0514186468397217
"GLUCUROCAT_PWY_SP_of_beta_D_glucuronide__D_glucuronate_deg"	"age"	"age"	"age"	-0.365819231532684	0.24959060149323	0.142736272916823	0.391811069156678	"prevalence"	763	713	0.00621999760157923	0.0514186468397217
"PWY_5177_glutaryl_CoA_deg"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	0.215246828528945	0.411266215421145	0.910899182611112	0.97558875987908	"abundance"	763	711	0.00631851103400323	0.0514942853545553
"PWY_7279_aerobic_respiration_II"	"diagnosis"	"UC"	"diagnosisUC"	-1.18473000889658	0.37880032724624	0.00316572645571218	0.0464861937444052	"abundance"	763	380	0.00632143108743197	0.0514942853545553
"PWY_5177_glutaryl_CoA_deg"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-3.16471602304926	1.07230785837802	0.00316426179335004	0.0482549923485881	"prevalence"	763	711	0.00631851103400323	0.0514942853545553
"PWY_7279_aerobic_respiration_II"	"diagnosis"	"UC"	"diagnosisUC"	-0.8285606893732	0.319633305233871	0.00953580387583248	0.0932907259916516	"prevalence"	763	380	0.00632143108743197	0.0514942853545553
"PWY_3001_SP_of_L_isoleucine_biosyn_I"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.104235196601957	0.174556773521704	0.117690829540254	0.424677195865785	"abundance"	763	741	0.00644364958877606	0.0517346254753531
"PWY_3781_aerobic_respiration_I"	"diagnosis"	"UC"	"diagnosisUC"	-0.974558866674715	0.312249576292415	0.0032185206557846	0.0466476500240989	"abundance"	763	553	0.00642668243635749	0.0517346254753531
"PWY_3001_SP_of_L_isoleucine_biosyn_I"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.97248974378095	1.009251777414	0.00322703166105877	0.0485380926553771	"prevalence"	763	741	0.00644364958877606	0.0517346254753531
"PWY_3781_aerobic_respiration_I"	"diagnosis"	"UC"	"diagnosisUC"	-0.404727734836306	0.358391606282748	0.258775897134409	0.543580102736336	"prevalence"	763	553	0.00642668243635749	0.0517346254753531
"CALVIN_PWY_Calvin_Benson_Bassham_cyc"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.238941082851951	0.113857720180969	0.00344103116464634	0.04923321512494	"abundance"	763	756	0.00687022163381662	0.0544153688343626
"UDPNAGSYN_PWY_UDP_N_acetyl_D_glucosamine_biosyn_I"	"age"	"age"	"age"	-0.0742249616237389	0.122575399413899	0.603350868740465	0.859948364641582	"abundance"	763	488	0.00687506004090065	0.0544153688343626
"CALVIN_PWY_Calvin_Benson_Bassham_cyc"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.59894384995917	1.11725860944822	0.0200089874848403	0.137529271120421	"prevalence"	763	756	0.00687022163381662	0.0544153688343626
"UDPNAGSYN_PWY_UDP_N_acetyl_D_glucosamine_biosyn_I"	"age"	"age"	"age"	-0.364538100601581	0.124624162259486	0.0034434587244438	0.051093482154585	"prevalence"	763	488	0.00687506004090065	0.0544153688343626
"PWY_6125_SP_of_guanosine_nt_de_novo_biosyn_II"	"diagnosis"	"UC"	"diagnosisUC"	0.440365197017058	0.159097118968695	0.00386477357001398	0.0545960418245013	"abundance"	763	729	0.00771461066528048	0.06063032043981
"PWY_6125_SP_of_guanosine_nt_de_novo_biosyn_II"	"diagnosis"	"UC"	"diagnosisUC"	-1.36461690815913	0.754628162476085	0.0705551217853626	0.271822890246765	"prevalence"	763	729	0.00771461066528048	0.06063032043981
"DAPLYSINESYN_PWY_L_lysine_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	0.14626443629909	0.219400824618421	0.41996185877254	0.723056925549996	"abundance"	763	568	0.00792612870587083	0.0618570603898731
"DAPLYSINESYN_PWY_L_lysine_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	-1.23245565879302	0.427867596131013	0.00397094856920505	0.058134687053162	"prevalence"	763	568	0.00792612870587083	0.0618570603898731
"PWY_5101_L_isoleucine_biosyn_II"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.03641101606248	0.79060603628213	0.127908456069489	0.43125630505604	"abundance"	763	543	0.00830108459771079	0.0643334056322586
"PWY_5101_L_isoleucine_biosyn_II"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-3.21114806834592	1.12049544836734	0.00415919173680716	0.059308993857328	"prevalence"	763	543	0.00830108459771079	0.0643334056322586
"PWY_5030_L_histidine_deg_III"	"diagnosis"	"UC"	"diagnosisUC"	-0.518401908719083	0.383498740012437	0.207536425892723	0.518144633772437	"abundance"	763	509	0.00965334709736131	0.0732866351064981
"PWY_5690_TCA_cyc_II"	"diagnosis"	"UC"	"diagnosisUC"	-0.281412794338245	0.317400598619769	0.433497961849737	0.735233625264904	"abundance"	763	346	0.00959778956283981	0.0732866351064981
"PWYG_321_mycolate_biosyn"	"antibiotics"	"Yes"	"antibioticsYes"	-0.0791330061794813	0.297620105954259	0.915906558978581	0.977300162676056	"abundance"	763	458	0.00952492129130027	0.0732866351064981
"PWY_5030_L_histidine_deg_III"	"diagnosis"	"UC"	"diagnosisUC"	-2.03620329613686	0.72267250430238	0.0048383785019447	0.0647870682333571	"prevalence"	763	509	0.00965334709736131	0.0732866351064981
"PWY_5690_TCA_cyc_II"	"diagnosis"	"UC"	"diagnosisUC"	-0.908231691114226	0.322129754967177	0.00481046506850757	0.0647870682333571	"prevalence"	763	346	0.00959778956283981	0.0732866351064981
"PWYG_321_mycolate_biosyn"	"antibiotics"	"Yes"	"antibioticsYes"	-1.00578254475599	0.356419057675978	0.00477385549378792	0.0647870682333571	"prevalence"	763	458	0.00952492129130027	0.0732866351064981
"PWY_3841_folate_transformations_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.290060013393898	0.136624864613514	0.00493114066307784	0.0687894122499359	"abundance"	763	746	0.00983796517791663	0.0741835752605065
"PWY_3841_folate_transformations_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.46139962889089	0.978819795427409	0.135431390696224	0.379572241830236	"prevalence"	763	746	0.00983796517791663	0.0741835752605065
"CITRULBIO_PWY_L_citrulline_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	0.0300690916386529	0.427433244851516	0.744898994509046	0.917621232041237	"abundance"	763	649	0.0101731823657354	0.0761964531554408
"CITRULBIO_PWY_L_citrulline_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.12242741434621	0.757827258250654	0.00509959411292599	0.0674621004336474	"prevalence"	763	649	0.0101731823657354	0.0761964531554408
"PWY_7220_adenosine_dnt_de_novo_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.590515473600596	0.17666168378763	0.00520699894487288	0.0708659856399772	"abundance"	763	743	0.0103868850517339	0.0767666471373177
"PWY_7222_guanosine_dnt_de_novo_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.590515473600596	0.17666168378763	0.00520699894487288	0.0708659856399772	"abundance"	763	743	0.0103868850517339	0.0767666471373177
"PWY_7220_adenosine_dnt_de_novo_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.889157793552848	0.763919626751131	0.244447700187709	0.524937041916549	"prevalence"	763	743	0.0103868850517339	0.0767666471373177
"PWY_7222_guanosine_dnt_de_novo_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.889157793552848	0.763919626751131	0.244447700187709	0.524937041916549	"prevalence"	763	743	0.0103868850517339	0.0767666471373177
"ARGSYNBSUB_PWY_L_arginine_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.876067408903209	0.277470840238795	0.00529357649352879	0.0711762815274474	"abundance"	763	409	0.0105591310349647	0.0769266611243079
"GLUCOSE1PMETAB_PWY_glucose__glucose_1_phosphate_deg"	"age"	"age"	"age"	0.139108075128691	0.150490898432533	0.324182021558816	0.644921711225469	"abundance"	763	291	0.0105834690676711	0.0769266611243079
"PWY_5030_L_histidine_deg_III"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.342213818251989	0.416300112514329	0.293873059870902	0.611870027641654	"abundance"	763	509	0.010615327789555	0.0769266611243079
"ARGSYNBSUB_PWY_L_arginine_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.795663070758116	0.385801483529605	0.0391730989660925	0.195509375748953	"prevalence"	763	409	0.0105591310349647	0.0769266611243079
"GLUCOSE1PMETAB_PWY_glucose__glucose_1_phosphate_deg"	"age"	"age"	"age"	-0.362735953845758	0.130112867687991	0.00530581034554701	0.0687454545321561	"prevalence"	763	291	0.0105834690676711	0.0769266611243079
"PWY_5030_L_histidine_deg_III"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.49582912688981	0.53673977456406	0.00532182480440189	0.0687454545321561	"prevalence"	763	509	0.010615327789555	0.0769266611243079
"HISTSYN_PWY_L_histidine_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.376672771156067	0.169120343321149	0.00542526994723712	0.0714232162774742	"abundance"	763	660	0.0108211063404738	0.0776212886817514
"PWY_4041_beta_glutamyl_cyc"	"antibiotics"	"Yes"	"antibioticsYes"	1.23038988895381	0.45545101041712	0.00543994030787214	0.0714232162774742	"abundance"	763	240	0.0108502876651911	0.0776212886817514
"HISTSYN_PWY_L_histidine_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.359964708420475	0.458105848739832	0.432003683240589	0.71652574652291	"prevalence"	763	660	0.0108211063404738	0.0776212886817514
"PWY_4041_beta_glutamyl_cyc"	"antibiotics"	"Yes"	"antibioticsYes"	-0.665920675588211	0.379647869058955	0.0794222420215659	0.284921053618097	"prevalence"	763	240	0.0108502876651911	0.0776212886817514
"PWY_5676_acetyl_CoA_fermentation_to_butanoate_II"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	1.90060657607287	0.621428569837925	0.00557593198431073	0.0723574429591951	"abundance"	763	436	0.0111207729511278	0.0790495707863607
"PWY_5676_acetyl_CoA_fermentation_to_butanoate_II"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.1143797460913	0.658326199632683	0.0905036213742568	0.302045520574267	"prevalence"	763	436	0.0111207729511278	0.0790495707863607
"P164_PWY_purine_nucleobases_deg_I"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.269038504221747	0.574746545113161	0.446186036988007	0.741807737243659	"abundance"	763	460	0.0113410699680191	0.0791981745887267
"PANTOSYN_PWY_pantothenate__coenzyme_A_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	0.483261275859375	0.182372721288436	0.0057291833249003	0.0726564612566902	"abundance"	763	721	0.0114255431082303	0.0791981745887267
"PWY_6703_preQ0_biosyn"	"antibiotics"	"Yes"	"antibioticsYes"	0.346055421281421	0.141864592733958	0.0056569583459657	0.0725651208516979	"abundance"	763	729	0.0112819155142034	0.0791981745887267
"PWY_7199_pyrimidine_dns_salvage"	"diagnosis"	"CD"	"diagnosisCD"	-0.443440986001531	0.223784134665312	0.0361172864742084	0.222542290062628	"abundance"	763	660	0.0113819705454468	0.0791981745887267
"P164_PWY_purine_nucleobases_deg_I"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.64994529937902	0.596656269459396	0.00568670428683248	0.0720297055108425	"prevalence"	763	460	0.0113410699680191	0.0791981745887267
"PANTOSYN_PWY_pantothenate__coenzyme_A_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	0.376184248825598	0.621667159157715	0.545098178837477	0.798744720427273	"prevalence"	763	721	0.0114255431082303	0.0791981745887267
"PWY_6703_preQ0_biosyn"	"antibiotics"	"Yes"	"antibioticsYes"	-1.16658298135607	0.585690512331157	0.0463921406455033	0.21493067691461	"prevalence"	763	729	0.0112819155142034	0.0791981745887267
"PWY_7199_pyrimidine_dns_salvage"	"diagnosis"	"CD"	"diagnosisCD"	-1.45642536068776	0.526899639933876	0.00570727174812687	0.0720297055108425	"prevalence"	763	660	0.0113819705454468	0.0791981745887267
"P162_PWY_L_glutamate_deg_V"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	1.50812358935606	0.483712696915981	0.00592375511928741	0.0742798956530871	"abundance"	763	401	0.0118124193638615	0.0813744445066017
"P162_PWY_L_glutamate_deg_V"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.07581705681448	0.646116991974861	0.0959027934257213	0.309291127700249	"prevalence"	763	401	0.0118124193638615	0.0813744445066017
"THRESYN_PWY_SP_of_L_threonine_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.260650807321059	0.156200721752882	0.0060773556919753	0.0753592105804938	"abundance"	763	756	0.0121177771317438	0.0829658851473995
"THRESYN_PWY_SP_of_L_threonine_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-2.84891708535138	1.69571175515665	0.0929433944948049	0.305330174850104	"prevalence"	763	756	0.0121177771317438	0.0829658851473995
"P185_PWY_formaldehyde_assimilation_III"	"diagnosis"	"CD"	"diagnosisCD"	0.848852223311668	0.290516971486187	0.00617902033117508	0.0757778757097955	"abundance"	763	283	0.0123198603700971	0.0834546974750328
"TRNA_CHARGING_PWY_tRNA_charging"	"age"	"age"	"age"	0.187527166564406	0.0868358378300595	0.0250411159490671	0.185072088736151	"abundance"	763	659	0.0123387321535667	0.0834546974750328
"P185_PWY_formaldehyde_assimilation_III"	"diagnosis"	"CD"	"diagnosisCD"	-0.151137490904586	0.291647487584176	0.604304949834329	0.854791947549864	"prevalence"	763	283	0.0123198603700971	0.0834546974750328
"TRNA_CHARGING_PWY_tRNA_charging"	"age"	"age"	"age"	0.474821200838168	0.173442933212991	0.00618851493533577	0.0759657443473446	"prevalence"	763	659	0.0123387321535667	0.0834546974750328
"GALACTUROCAT_PWY_D_galacturonate_deg_I"	"antibiotics"	"Yes"	"antibioticsYes"	0.223345055521464	0.197942330201355	0.171342132945794	0.488708099092304	"abundance"	763	735	0.0124146289153518	0.083462204033329
"GALACTUROCAT_PWY_D_galacturonate_deg_I"	"antibiotics"	"Yes"	"antibioticsYes"	-2.11254014411204	0.772240653037141	0.00622670035633972	0.0759657443473446	"prevalence"	763	735	0.0124146289153518	0.083462204033329
"PEPTIDOGLYCANSYN_PWY_peptidoglycan_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.0754727282385296	0.0625203867177894	0.00648146967137477	0.0786230451440679	"abundance"	763	758	0.0129209298936486	0.0863458548581547
"PEPTIDOGLYCANSYN_PWY_peptidoglycan_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.21173474277773	0.953196882479265	0.020322838454379	0.137529271120421	"prevalence"	763	758	0.0129209298936486	0.0863458548581547
"PWY_6608_guanosine_nt_deg_III"	"antibiotics"	"Yes"	"antibioticsYes"	-0.138809700644554	0.239935737847157	0.704240993961869	0.894304092864602	"abundance"	763	652	0.0130744150358183	0.0868514713093643
"PWY_6608_guanosine_nt_deg_III"	"antibiotics"	"Yes"	"antibioticsYes"	-0.995998355341417	0.366383693459967	0.00655871589500484	0.0782768483990795	"prevalence"	763	652	0.0130744150358183	0.0868514713093643
"OANTIGEN_PWY_O_antigen_building_blocks_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.851354464774164	0.276809495845658	0.00660222340404533	0.0792266808485439	"abundance"	763	430	0.0131608574542137	0.0869083841355179
"OANTIGEN_PWY_O_antigen_building_blocks_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.309148527485598	0.383172423052479	0.419774175124358	0.701540402262625	"prevalence"	763	430	0.0131608574542137	0.0869083841355179
"PWY_6700_queuosine_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	0.841254623860652	0.247463562323916	0.0067800745753402	0.0804953534689326	"abundance"	763	739	0.0135141797394332	0.0887166152306323
"PWY_6700_queuosine_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.981949073674647	23.2507686910906	0.966312977782709	0.999999952271712	"prevalence"	763	739	0.0135141797394332	0.0887166152306323
"PWY_7282_4_amino_2_methyl_5_phosphomethylpyrimidine_biosyn"	"age"	"age"	"age"	-0.0694387310931786	0.0693356007358043	0.396036701300783	0.710051886469234	"abundance"	763	568	0.0136126601790832	0.0888405190634903
"PWY_7282_4_amino_2_methyl_5_phosphomethylpyrimidine_biosyn"	"age"	"age"	"age"	-0.299591987920589	0.110753327125929	0.0068296521638814	0.0797761497440614	"prevalence"	763	568	0.0136126601790832	0.0888405190634903
