"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"error"	"qval_individual"	"model"	"N"	"N.not.zero"	"pval_joint"	"qval_joint"
"Coprococcus_eutactus"	"reads"	"reads"	"reads"	0.207852690189423	0.131531112117526	0.114048493651937	NA	0.235350955097991	"prevalence"	405	89	0.114048493651937	0.212793355567832
"Prevotella_copri_clade_A"	"antibiotics"	"Yes"	"antibioticsYes"	-3.82152797152079	4.30794842117584	0.395842088243449	NA	0.700028248988209	"abundance"	405	101	0.116669334843235	0.216990100472768
"Prevotella_copri_clade_A"	"antibiotics"	"Yes"	"antibioticsYes"	-1.93300378000767	1.02833472524038	0.0601432741333574	NA	0.149462434442046	"prevalence"	405	101	0.116669334843235	0.216990100472768
"Lacrimispora_amygdalina"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.060823975622576	NA	0.189753670428177	"abundance"	405	272	0.117948395234616	0.218672580371479
"Lacrimispora_amygdalina"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.140946389093719	NA	0.27575802732912	"prevalence"	405	272	0.117948395234616	0.218672580371479
"Bifidobacterium_adolescentis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.062612258637265	NA	0.193966647386772	"abundance"	405	171	0.12130422234287	0.224182486861507
"Bifidobacterium_adolescentis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.391136046841232	NA	0.550198828701669	"prevalence"	405	171	0.12130422234287	0.224182486861507
"Clostridium_leptum"	"reads"	"reads"	"reads"	-0.11935249561012	0.174948280624193	1	NA	1	"abundance"	405	233	0.123615636703752	0.224634115699622
"Clostridium_sp_AM22_11AC"	"reads"	"reads"	"reads"	-0.22735984104667	0.158727015275247	1	NA	1	"abundance"	405	231	0.122383731858958	0.224634115699622
"Eubacterium_siraeum"	"reads"	"reads"	"reads"	-0.22835862929231	0.214089182145639	1	NA	1	"abundance"	405	208	0.122785900479335	0.224634115699622
"Roseburia_hominis"	"antibiotics"	"Yes"	"antibioticsYes"	0.681641097603724	0.928776732824307	0.373130935394292	NA	0.671939042193787	"abundance"	405	310	0.123856481601504	0.224634115699622
"Ruminococcus_torques"	"antibiotics"	"Yes"	"antibioticsYes"	1.21579483367636	0.731652365219064	0.0634540542350976	NA	0.195209347403807	"abundance"	405	335	0.122881691471325	0.224634115699622
"Clostridium_leptum"	"reads"	"reads"	"reads"	0.194772556353785	0.105097609243329	0.0638459724509816	NA	0.155025626909689	"prevalence"	405	233	0.123615636703752	0.224634115699622
"Clostridium_sp_AM22_11AC"	"reads"	"reads"	"reads"	0.203960039913908	0.109781971546982	0.0631882429532378	NA	0.154925951440343	"prevalence"	405	231	0.122383731858958	0.224634115699622
"Eubacterium_siraeum"	"reads"	"reads"	"reads"	0.1914787823091	0.1031476950017	0.0634029150586334	NA	0.154925951440343	"prevalence"	405	208	0.122785900479335	0.224634115699622
"Prevotella_marseillensis"	"reads"	"reads"	"reads"	0.588422282033727	0.381688751811872	0.12316388044538	NA	0.247174248041587	"prevalence"	405	1	0.12316388044538	0.224634115699622
"Roseburia_hominis"	"antibiotics"	"Yes"	"antibioticsYes"	-0.993149647728909	0.53615464006913	0.0639746165843064	NA	0.155025626909689	"prevalence"	405	310	0.123856481601504	0.224634115699622
"Ruminococcus_torques"	"antibiotics"	"Yes"	"antibioticsYes"	-0.874782265133148	0.600357254798968	0.145087992664417	NA	0.282437959053398	"prevalence"	405	335	0.122881691471325	0.224634115699622
"Clostridium_sp_AT4"	"antibiotics"	"Yes"	"antibioticsYes"	2.8366313004222	1.591030153905	0.0644217900569188	NA	0.196819675829069	"abundance"	405	88	0.1246934130797	0.225016252025141
"Collinsella_aerofaciens"	"antibiotics"	"Yes"	"antibioticsYes"	0.833139845090871	1.23243723429429	0.427523046259661	NA	0.73124598259857	"abundance"	405	202	0.124837783657783	0.225016252025141
"Clostridium_sp_AT4"	"antibiotics"	"Yes"	"antibioticsYes"	-0.479053665446526	0.662229796682716	0.469437296298894	NA	0.623103721904028	"prevalence"	405	88	0.1246934130797	0.225016252025141
"Collinsella_aerofaciens"	"antibiotics"	"Yes"	"antibioticsYes"	-1.1043375500515	0.597354073602263	0.064498949042698	NA	0.155650356367503	"prevalence"	405	202	0.124837783657783	0.225016252025141
"Collinsella_SGB14861"	"reads"	"reads"	"reads"	-0.631884044540438	0.18165988295554	0.0649752783871933	NA	0.197151015928265	"abundance"	405	201	0.125728769972893	0.225924928197445
"Collinsella_SGB14861"	"reads"	"reads"	"reads"	0.10379817644872	0.104849139435314	0.322185641106567	NA	0.483371240775288	"prevalence"	405	201	0.125728769972893	0.225924928197445
"Phocaeicola_plebeius"	"age"	"age"	"age"	-2.86572228135599	1.39019072804986	0.0658156267289369	NA	0.198342330890606	"abundance"	405	23	0.127299556736151	0.228045831699117
"Phocaeicola_plebeius"	"age"	"age"	"age"	-0.165270073777917	0.215779013584452	0.44372221795365	NA	0.596733612727459	"prevalence"	405	23	0.127299556736151	0.228045831699117
"Waltera_intestinalis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.100759329453675	NA	0.265692755642727	"abundance"	405	208	0.128739808882249	0.229920637269827
"Waltera_intestinalis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0665868057940518	NA	0.160027549727269	"prevalence"	405	208	0.128739808882249	0.229920637269827
"Anaerostipes_hadrus"	"antibiotics"	"Yes"	"antibioticsYes"	-0.0339799891380764	0.743886878186817	1	NA	1	"abundance"	405	340	0.1298230525039	0.231148361775236
"Anaerostipes_hadrus"	"antibiotics"	"Yes"	"antibioticsYes"	-1.09250192404668	0.596815142917068	0.0671672456993696	NA	0.160760948723081	"prevalence"	405	340	0.1298230525039	0.231148361775236
"Clostridium_leptum"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.748948003262079	NA	1	"abundance"	405	233	0.133857464024424	0.237607170183172
"Clostridium_leptum"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0693322096604093	NA	0.165265348741547	"prevalence"	405	233	0.133857464024424	0.237607170183172
"Faecalibacterium_SGB15315"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0699520226280886	NA	0.207978161236532	"abundance"	405	235	0.135010759786417	0.238928132470507
"Faecalibacterium_SGB15315"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.141184332485286	NA	0.27575802732912	"prevalence"	405	235	0.135010759786417	0.238928132470507
"Ruminococcus_gnavus"	"antibiotics"	"Yes"	"antibioticsYes"	0.840469890683657	0.863936203132451	0.254866805957986	NA	0.515552488764328	"abundance"	405	167	0.13680624948594	0.241374168277308
"Ruminococcus_gnavus"	"antibiotics"	"Yes"	"antibioticsYes"	1.06865062688703	0.591721234748264	0.0709177913047415	NA	0.168357683422638	"prevalence"	405	167	0.13680624948594	0.241374168277308
"Ruminococcus_bromii"	"age"	"age"	"age"	-0.105377359045443	0.186326391948894	1	NA	1	"abundance"	405	176	0.137414318020798	0.241716752181163
"Ruminococcus_bromii"	"age"	"age"	"age"	0.183987753154725	0.101993747306801	0.0712450904683186	NA	0.168449930499992	"prevalence"	405	176	0.137414318020798	0.241716752181163
"Veillonella_rogosae"	"antibiotics"	"Yes"	"antibioticsYes"	4.56095866269407	2.56086462619264	0.0720778200642771	NA	0.212400460169426	"abundance"	405	57	0.138960427983336	0.243702372199003
"Veillonella_rogosae"	"antibiotics"	"Yes"	"antibioticsYes"	-0.568292574384023	0.997400130835468	0.568831051842098	NA	0.697893559402911	"prevalence"	405	57	0.138960427983336	0.243702372199003
"Coprococcus_comes"	"reads"	"reads"	"reads"	-0.574199440447399	0.155168607003984	0.0730324885885745	NA	0.212851266083806	"abundance"	405	231	0.140731232787709	0.246068981880305
"Coprococcus_comes"	"reads"	"reads"	"reads"	0.164041277658432	0.104284559649853	0.115715120603847	NA	0.237949402931853	"prevalence"	405	231	0.140731232787709	0.246068981880305
"Proteus_mirabilis"	"antibiotics"	"Yes"	"antibioticsYes"	1.39341721525461	1.02211672519343	0.143898957349467	NA	0.342701139333447	"abundance"	405	33	0.141825327529742	0.247241765007073
"Proteus_mirabilis"	"antibiotics"	"Yes"	"antibioticsYes"	1.16454741533629	0.650966899933705	0.0736228238615451	NA	0.173369875544929	"prevalence"	405	33	0.141825327529742	0.247241765007073
"Clostridium_sp_1001270H_150608_G6"	"age"	"age"	"age"	0.596048060243325	0.450745374949328	0.115718817398841	NA	0.294617448894752	"abundance"	405	91	0.144336599034835	0.250870755465309
"Clostridium_sp_1001270H_150608_G6"	"age"	"age"	"age"	0.208738929753684	0.117230119218756	0.0749792429544272	NA	0.175854931266608	"prevalence"	405	91	0.144336599034835	0.250870755465309
"GGB3746_SGB5089"	"antibiotics"	"Yes"	"antibioticsYes"	1.64685017446378	1.22860973792483	0.145735171896805	NA	0.343407878458961	"abundance"	405	230	0.148382058530229	0.257136861073157
"GGB3746_SGB5089"	"antibiotics"	"Yes"	"antibioticsYes"	-0.989607272831389	0.559936375945807	0.0771685194631844	NA	0.178894761576185	"prevalence"	405	230	0.148382058530229	0.257136861073157
"Ruminococcus_bicirculans"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0775414756573176	NA	0.224515514484913	"abundance"	405	249	0.149070270867521	0.257565201735598
"Ruminococcus_bicirculans"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0924914114917741	NA	0.202377896625568	"prevalence"	405	249	0.149070270867521	0.257565201735598
"Clostridium_sp_1001270H_150608_G6"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0925429133599389	NA	0.251512335082533	"abundance"	405	91	0.152335959246595	0.262431269026583
"Clostridium_sp_1001270H_150608_G6"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0793132776272893	NA	0.182648441568205	"prevalence"	405	91	0.152335959246595	0.262431269026583
"Parasutterella_excrementihominis"	"antibiotics"	"Yes"	"antibioticsYes"	1.17241545830258	1.06941559530019	0.218680898130276	NA	0.456960555998643	"abundance"	405	228	0.153180441672751	0.26310993510849
"Parasutterella_excrementihominis"	"antibiotics"	"Yes"	"antibioticsYes"	-0.965608935320152	0.551143358595542	0.0797720074203082	NA	0.182648441568205	"prevalence"	405	228	0.153180441672751	0.26310993510849
"Bacteroides_cellulosilyticus"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.521616806974304	NA	0.843343961640937	"abundance"	405	147	0.155585932539114	0.265149231586225
"Faecalibacterium_prausnitzii"	"antibiotics"	"Yes"	"antibioticsYes"	-0.454815788005416	0.528904010551435	0.560637473998598	NA	0.874515496413306	"abundance"	405	390	0.15543862632613	0.265149231586225
"Parabacteroides_distasonis"	"antibiotics"	"Yes"	"antibioticsYes"	0.614080808925779	0.5255344779031	0.148688123349421	NA	0.348512373776685	"abundance"	405	318	0.155729771291225	0.265149231586225
"Bacteroides_cellulosilyticus"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0810799450110547	NA	0.182648441568205	"prevalence"	405	147	0.155585932539114	0.265149231586225
"Faecalibacterium_prausnitzii"	"antibiotics"	"Yes"	"antibioticsYes"	-1.33234623199817	0.763559718129877	0.0809997966954144	NA	0.182648441568205	"prevalence"	405	390	0.15543862632613	0.265149231586225
"Parabacteroides_distasonis"	"antibiotics"	"Yes"	"antibioticsYes"	-0.956346057135378	0.548361984570535	0.0811582134508819	NA	0.182648441568205	"prevalence"	405	318	0.155729771291225	0.265149231586225
"Klebsiella_pneumoniae"	"age"	"age"	"age"	1.02265733437346	0.605959815547105	0.0836567347801885	NA	0.239096345210474	"abundance"	405	20	0.160315020286294	0.272162708858127
"Klebsiella_pneumoniae"	"age"	"age"	"age"	-0.100244098574621	0.221116018226081	0.65029298421079	NA	0.759542205558203	"prevalence"	405	20	0.160315020286294	0.272162708858127
"Collinsella_SGB14861"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.0844244276066067	NA	0.239743727113633	"abundance"	405	201	0.16172137123651	0.2737544371076
"Collinsella_SGB14861"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.226021154943289	NA	0.389369777247436	"prevalence"	405	201	0.16172137123651	0.2737544371076
"Blautia_wexlerae"	"age"	"age"	"age"	0.0709984975211639	0.125434322536779	1	NA	1	"abundance"	405	372	0.167313049019069	0.282401215685365
"Blautia_wexlerae"	"age"	"age"	"age"	-0.29409304543553	0.172102389921722	0.0874831776997581	NA	0.193523393093404	"prevalence"	405	372	0.167313049019069	0.282401215685365
"Enterocloster_clostridioformis"	"antibiotics"	"Yes"	"antibioticsYes"	2.18834257336042	1.35103138006193	0.0890600950269045	NA	0.24500638704192	"abundance"	405	67	0.170188489527608	0.285603672080813
"Enterocloster_clostridioformis"	"antibiotics"	"Yes"	"antibioticsYes"	0.213978390127332	0.605679187134091	0.723873529173427	NA	0.808872174241367	"prevalence"	405	67	0.170188489527608	0.285603672080813
"GGB3278_SGB4328"	"antibiotics"	"Yes"	"antibioticsYes"	-3.71869942701563	2.70900449591266	0.169840008967841	NA	0.315880781010252	"prevalence"	405	85	0.169840008967841	0.285603672080813
"Parabacteroides_distasonis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.635699795007056	NA	0.948198684135104	"abundance"	405	318	0.176765064006037	0.29553550182657
"Veillonella_dispar"	"age"	"age"	"age"	-0.0618286777022207	0.279801801401337	1	NA	1	"abundance"	405	158	0.177118879519349	0.29553550182657
"Parabacteroides_distasonis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.092677049781081	NA	0.202377896625568	"prevalence"	405	318	0.176765064006037	0.29553550182657
"Veillonella_dispar"	"age"	"age"	"age"	-0.176794951460317	0.105207635460349	0.0928720484514595	NA	0.202377896625568	"prevalence"	405	158	0.177118879519349	0.29553550182657
"Lacrimispora_celerecrescens"	"antibiotics"	"Yes"	"antibioticsYes"	-0.390406978855181	0.72923021923206	1	NA	1	"abundance"	405	233	0.178554340305498	0.297081865351597
"Lacrimispora_celerecrescens"	"antibiotics"	"Yes"	"antibioticsYes"	-0.908831076130526	0.542138764834015	0.0936636056659192	NA	0.203344036092553	"prevalence"	405	233	0.178554340305498	0.297081865351597
"Dysosmobacter_sp_BX15"	"antibiotics"	"Yes"	"antibioticsYes"	-1.45989230529674	0.811250026797392	0.106986315917947	NA	0.278793752656768	"abundance"	405	224	0.185132425661241	0.307151524392514
"Dysosmobacter_sp_BX15"	"antibiotics"	"Yes"	"antibioticsYes"	-0.926058100557922	0.558509849514298	0.0972998425065171	NA	0.210455955643726	"prevalence"	405	224	0.185132425661241	0.307151524392514
"Alistipes_shahii"	"age"	"age"	"age"	-0.181384301327724	0.132092735755681	1	NA	1	"abundance"	405	266	0.188470171013462	0.307669984377133
"Barnesiella_intestinihominis"	"antibiotics"	"Yes"	"antibioticsYes"	-2.03509338921928	1.13479405512016	0.0980546380093895	NA	0.263215854558047	"abundance"	405	169	0.186494563983627	0.307669984377133
"Clostridium_leptum"	"antibiotics"	"Yes"	"antibioticsYes"	0.769220899175912	0.963644941840467	0.342848773913021	NA	0.632841695181118	"abundance"	405	233	0.188541017660755	0.307669984377133
"Enterocloster_clostridioformis"	"age"	"age"	"age"	-0.835964941505275	0.426405674637906	0.0985570205054616	NA	0.263215854558047	"abundance"	405	67	0.187400554720009	0.307669984377133
"Phascolarctobacterium_succinatutens"	"reads"	"reads"	"reads"	-0.692584568627912	0.236559537964568	0.0992258413345235	NA	0.263215854558047	"abundance"	405	55	0.188605915080503	0.307669984377133
"Waltera_intestinalis"	"reads"	"reads"	"reads"	-0.661056948576743	0.229030050943904	0.111284559716413	NA	0.286331432964536	"abundance"	405	208	0.187856713959698	0.307669984377133
"Alistipes_shahii"	"age"	"age"	"age"	0.186670975037188	0.113203490624031	0.0991504959281277	NA	0.211411876819987	"prevalence"	405	266	0.188470171013462	0.307669984377133
"Barnesiella_intestinihominis"	"antibiotics"	"Yes"	"antibioticsYes"	-0.784101016175103	0.65208644167625	0.229189420439475	NA	0.392512086617752	"prevalence"	405	169	0.186494563983627	0.307669984377133
"Clostridium_leptum"	"antibiotics"	"Yes"	"antibioticsYes"	-0.868894136272021	0.526987646892867	0.0991898189189663	NA	0.211411876819987	"prevalence"	405	233	0.188541017660755	0.307669984377133
"Enterocloster_clostridioformis"	"age"	"age"	"age"	-0.140817652328344	0.139592854357592	0.313082997721046	NA	0.478639975573536	"prevalence"	405	67	0.187400554720009	0.307669984377133
"Phascolarctobacterium_succinatutens"	"reads"	"reads"	"reads"	-0.0254251005419609	0.152895009968164	0.867927760850788	NA	0.916657308653356	"prevalence"	405	55	0.188605915080503	0.307669984377133
"Waltera_intestinalis"	"reads"	"reads"	"reads"	0.173106151582756	0.104871508990383	0.0988100721599792	NA	0.211411876819987	"prevalence"	405	208	0.187856713959698	0.307669984377133
"Ruminococcus_bromii"	"reads"	"reads"	"reads"	-0.152928484306367	0.178813263298613	1	NA	1	"abundance"	405	176	0.19112516076888	0.31091112503907
"Ruminococcus_bromii"	"reads"	"reads"	"reads"	0.168664279367673	0.102729461860262	0.100625306542863	NA	0.213691560076479	"prevalence"	405	176	0.19112516076888	0.31091112503907
"GGB9713_SGB15249"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.10878049633151	NA	0.281811461256486	"abundance"	405	151	0.193879256364451	0.314515238102331
"GGB9713_SGB15249"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.102157728977105	NA	0.21537947192285	"prevalence"	405	151	0.193879256364451	0.314515238102331
"GGB9480_SGB14874"	"age"	"age"	"age"	-0.272001206247468	0.240966819562606	1	NA	1	"abundance"	405	105	0.19505131100145	0.314836305437476
"GGB9480_SGB14874"	"age"	"age"	"age"	0.181646512385412	0.11134547553461	0.102810672712527	NA	0.215976377209048	"prevalence"	405	105	0.19505131100145	0.314836305437476
"Paraprevotella_clara"	"antibiotics"	"Yes"	"antibioticsYes"	-3.51677974329728	2.71465799186706	0.195155381110216	NA	0.353946405491821	"prevalence"	405	56	0.195155381110216	0.314836305437476
"GGB9453_SGB14844"	"antibiotics"	"Yes"	"antibioticsYes"	-2.34586928967797	1.37959855753243	0.116771479545746	NA	0.295598659650089	"abundance"	405	62	0.199115047406835	0.320339360015404
"GGB9453_SGB14844"	"antibiotics"	"Yes"	"antibioticsYes"	0.990573936978804	0.611194700376487	0.105078242194791	NA	0.21994872201347	"prevalence"	405	62	0.199115047406835	0.320339360015404
"Bacteroides_mediterraneensis"	"reads"	"reads"	"reads"	-0.455349084881602	0.35956731799881	0.20537684413606	NA	0.366789226224646	"prevalence"	405	7	0.20537684413606	0.329505705976537
"Clostridiales_bacterium"	"antibiotics"	"Yes"	"antibioticsYes"	-0.347662126666388	0.736486121571719	1	NA	1	"abundance"	405	317	0.211606142108293	0.337644773200117
"Dialister_invisus"	"reads"	"reads"	"reads"	-0.543008854839337	0.155353094850113	0.111817918516625	NA	0.286331432964536	"abundance"	405	181	0.211132590131859	0.337644773200117
"Clostridiales_bacterium"	"antibiotics"	"Yes"	"antibioticsYes"	-0.927403914351479	0.583679261484987	0.112084543499941	NA	0.23356312826016	"prevalence"	405	317	0.211606142108293	0.337644773200117
"Dialister_invisus"	"reads"	"reads"	"reads"	0.156813388824394	0.105539357989868	0.13732448250045	NA	0.270937492500888	"prevalence"	405	181	0.211132590131859	0.337644773200117
"Bacteroides_uniformis"	"antibiotics"	"Yes"	"antibioticsYes"	-1.04146326576777	0.6486897339183	0.168782102457484	NA	0.383438314813668	"abundance"	405	331	0.212844567370194	0.33869544235475
"Bacteroides_uniformis"	"antibiotics"	"Yes"	"antibioticsYes"	-0.925370703279494	0.583531529497176	0.112782195495488	NA	0.23356312826016	"prevalence"	405	331	0.212844567370194	0.33869544235475
"Akkermansia_sp_KLE1798"	"antibiotics"	"Yes"	"antibioticsYes"	-3.34464054453811	2.71189800471153	0.217456055513709	NA	0.380222564131755	"prevalence"	405	51	0.217456055513709	0.34415809327915
"GGB58485_SGB80143"	"reads"	"reads"	"reads"	0.364585990463802	0.295242031014897	0.21687830563718	NA	0.380222564131755	"prevalence"	405	5	0.21687830563718	0.34415809327915
"Clostridiaceae_bacterium"	"antibiotics"	"Yes"	"antibioticsYes"	0.573439288719573	0.683908887835131	0.293035998052331	NA	0.566877498415645	"abundance"	405	353	0.223371629080966	0.352564949684552
"Clostridiaceae_bacterium"	"antibiotics"	"Yes"	"antibioticsYes"	-0.91405373828252	0.585892002592946	0.118734789680749	NA	0.241417307710577	"prevalence"	405	353	0.223371629080966	0.352564949684552
"Firmicutes_bacterium_AF16_15"	"antibiotics"	"Yes"	"antibioticsYes"	0.247257615567654	0.838099707539965	0.638567336509143	NA	0.949279631119297	"abundance"	405	325	0.226199321264589	0.356065777947493
"Firmicutes_bacterium_AF16_15"	"antibiotics"	"Yes"	"antibioticsYes"	-0.868316272078085	0.558997473904322	0.12034058935551	NA	0.243179599251273	"prevalence"	405	325	0.226199321264589	0.356065777947493
"GGB51647_SGB4348"	"antibiotics"	"Yes"	"antibioticsYes"	-0.973622124029579	1.31928276629986	0.534392861011718	NA	0.85773926604417	"abundance"	405	47	0.227732202155317	0.357515070050283
"GGB51647_SGB4348"	"antibiotics"	"Yes"	"antibioticsYes"	0.958072122009227	0.618228669556397	0.121212313556521	NA	0.244096521093132	"prevalence"	405	47	0.227732202155317	0.357515070050283
"Phascolarctobacterium_faecium"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.123151153571024	NA	0.306494163100918	"abundance"	405	154	0.231136100516173	0.361886012604411
"Phascolarctobacterium_faecium"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.758452535229023	NA	0.831484650695659	"prevalence"	405	154	0.231136100516173	0.361886012604411
"Clostridium_sp_AT4"	"reads"	"reads"	"reads"	-0.510601611178913	0.258469228939417	1	NA	1	"abundance"	405	88	0.23362468371872	0.364804318961852
"Clostridium_sp_AT4"	"reads"	"reads"	"reads"	0.185613532258693	0.120852720011065	0.124571352832637	NA	0.248339286462982	"prevalence"	405	88	0.23362468371872	0.364804318961852
"GGB33469_SGB15236"	"antibiotics"	"Yes"	"antibioticsYes"	-2.20341017401046	1.33274744729828	0.125342353808129	NA	0.310204819759783	"abundance"	405	132	0.234974001958095	0.365932845716073
"GGB33469_SGB15236"	"antibiotics"	"Yes"	"antibioticsYes"	-0.41245943962337	0.687078060331505	0.548300034433371	NA	0.687139957315641	"prevalence"	405	132	0.234974001958095	0.365932845716073
"Ruminococcus_sp_BSD2780120874_150323_B10"	"reads"	"reads"	"reads"	-0.214582462444773	0.180977964289383	0.235747582980081	NA	0.398067710422456	"prevalence"	405	36	0.235747582980081	0.366161139522253
"Clostridium_sp_AF34_10BH"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.127324843821716	NA	0.313360587850112	"abundance"	405	330	0.238438071789207	0.369357649668162
"Clostridium_sp_AF34_10BH"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.381173922362123	NA	0.542836315364675	"prevalence"	405	330	0.238438071789207	0.369357649668162
"Klebsiella_pneumoniae"	"reads"	"reads"	"reads"	-1.297794345923	0.615804388553212	0.12928919806836	NA	0.316437098034716	"abundance"	405	20	0.241862699399561	0.373671472088211
"Klebsiella_pneumoniae"	"reads"	"reads"	"reads"	0.0233942802884127	0.213412093892332	0.91271057552479	NA	0.955238308434548	"prevalence"	405	20	0.241862699399561	0.373671472088211
"Collinsella_aerofaciens"	"age"	"age"	"age"	-0.120473318260096	0.179196343229029	1	NA	1	"abundance"	405	202	0.246225899961422	0.377582152971053
"Eisenbergiella_massiliensis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.131860358079798	NA	0.320956805655771	"abundance"	405	86	0.246333562126663	0.377582152971053
"Bacteroides_salyersiae"	"reads"	"reads"	"reads"	0.177678808219224	0.152891195509306	0.245184354752359	NA	0.409107609072508	"prevalence"	405	42	0.245184354752359	0.377582152971053
"Collinsella_aerofaciens"	"age"	"age"	"age"	-0.155676954374857	0.103299267094538	0.13179835289342	NA	0.261803530917542	"prevalence"	405	202	0.246225899961422	0.377582152971053
"Eisenbergiella_massiliensis"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.214867272194931	NA	0.379101169069002	"prevalence"	405	86	0.246333562126663	0.377582152971053
"GGB1266_SGB1699"	"reads"	"reads"	"reads"	0.282376988395415	0.246474440122364	0.251934044684417	NA	0.419172313662962	"prevalence"	405	13	0.251934044684417	0.385155712292407
"Ruminococcus_torques"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.136499076398643	NA	0.329207457071685	"abundance"	405	335	0.254366154939603	0.387858575678141
"Ruminococcus_torques"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.619709438812119	NA	0.73583265845	"prevalence"	405	335	0.254366154939603	0.387858575678141
"Clostridiaceae_bacterium_Marseille_Q4149"	"age"	"age"	"age"	0.157390122843884	0.139425517291474	0.258962242912669	NA	0.42676807462487	"prevalence"	405	68	0.258962242912669	0.393838411096351
"Parabacteroides_merdae"	"antibiotics"	"Yes"	"antibioticsYes"	-0.616313903509978	0.735611881323789	0.523939176069735	NA	0.844018381814154	"abundance"	405	231	0.261848788936525	0.397194007114106
"Parabacteroides_merdae"	"antibiotics"	"Yes"	"antibioticsYes"	-0.770182812046354	0.522987520313208	0.140842732054559	NA	0.27575802732912	"prevalence"	405	231	0.261848788936525	0.397194007114106
"GGB1266_SGB1699"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.266531538101083	NA	0.432352750374564	"prevalence"	405	13	0.266531538101083	0.40324978821511
"Parasutterella_SGB9260"	"antibiotics"	"Yes"	"antibioticsYes"	-3.60760112746346	2.33396356047879	0.144661654752493	NA	0.342701139333447	"abundance"	405	55	0.268396315149257	0.40502182957924
"Parasutterella_SGB9260"	"antibiotics"	"Yes"	"antibioticsYes"	-1.2081050240183	1.00389065979736	0.228812704810275	NA	0.392512086617752	"prevalence"	405	55	0.268396315149257	0.40502182957924
"Blautia_faecis"	"antibiotics"	"Yes"	"antibioticsYes"	-0.331091307049764	0.716340931071435	1	NA	1	"abundance"	405	315	0.274645359084191	0.412716952488797
"Blautia_faecis"	"antibiotics"	"Yes"	"antibioticsYes"	-0.782709481643565	0.541486719992216	0.148322454848193	NA	0.286822230567367	"prevalence"	405	315	0.274645359084191	0.412716952488797
"GGB3267_SGB4317"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.274909065955722	NA	0.437457478251068	"prevalence"	405	26	0.274909065955722	0.412716952488797
"Coprococcus_comes"	"antibiotics"	"Yes"	"antibioticsYes"	-1.09788528499558	0.931313167946673	0.308241464281926	NA	0.586055659557483	"abundance"	405	231	0.279001310721514	0.417636845905783
"Coprococcus_comes"	"antibiotics"	"Yes"	"antibioticsYes"	-0.767114706194576	0.534047182607011	0.150883583200463	NA	0.290487425658203	"prevalence"	405	231	0.279001310721514	0.417636845905783
"Phocaeicola_coprocola"	"reads"	"reads"	"reads"	0.402107267305	0.371914725764068	0.279616449912947	NA	0.442536603656264	"prevalence"	405	2	0.279616449912947	0.417636845905783
"Bacteroides_ovatus"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.664980980985405	NA	0.969034784791231	"abundance"	405	316	0.281729225923601	0.418124656708
"Lachnospira_pectinoschiza"	"reads"	"reads"	"reads"	-0.272710953473627	0.209347339720254	1	NA	1	"abundance"	405	161	0.282090949902315	0.418124656708
"Phascolarctobacterium_faecium"	"antibiotics"	"Yes"	"antibioticsYes"	1.88119555615582	2.50203582690376	0.41895487563186	NA	0.722167353715618	"abundance"	405	154	0.280944830562138	0.418124656708
"Bacteroides_ovatus"	"red_meat"	"red_meat"	"red_meat"	NA	NA	0.152491431266681	NA	0.290487425658203	"prevalence"	405	316	0.281729225923601	0.418124656708
