feature	Feature1	Feature3	Feature4	Feature5	Feature6	Feature8	Feature9	Feature10	Feature12	Feature14	Feature15	Feature16	Feature17	Feature18	Feature19	Feature20	Feature21	Feature22	Feature23	Feature24	Feature25	Feature26	Feature27	Feature28	Feature29	Feature30	Feature31	Feature32	Feature33	Feature34	Feature35	Feature36	Feature37	Feature38	Feature39	Feature40	Feature41	Feature42	Feature43	Feature44	Feature45	Feature46	Feature47	Feature48	Feature49	Feature51	Feature52	Feature53	Feature54	Feature55	Feature56	Feature58	Feature59	Feature60	Feature61	Feature62	Feature63	Feature64	Feature65	Feature66	Feature67	Feature68	Feature69	Feature71	Feature72	Feature74	Feature75	Feature76	Feature78	Feature79	Feature80	Feature81	Feature82	Feature83	Feature84	Feature85	Feature86	Feature87	Feature88	Feature89	Feature91	Feature93	Feature94	Feature95	Feature96	Feature97	Feature98	Feature99	Feature100
Sample70	NA	NA	NA	0.366002440016267	NA	3670.93127287515	NA	NA	NA	NA	NA	0.366002440016267	NA	NA	NA	1.0980073200488	NA	NA	12.8832858885726	NA	NA	NA	NA	NA	NA	33.3062220414803	NA	NA	0.512403416022774	30.6710044733632	0.292801952013013	NA	0.146400976006507	0.21960146400976	0.512403416022774	NA	NA	NA	NA	NA	0.585603904026027	NA	NA	NA	NA	8.05205368035787	NA	NA	NA	NA	NA	0.0732004880032534	NA	NA	NA	NA	NA	NA	2.78161854412363	NA	NA	NA	0.512403416022774	0.0732004880032534	NA	6.73444489629931	NA	2.56201708011387	NA	NA	NA	NA	NA	NA	NA	NA	8.05205368035787	NA	NA	NA	38.723058153721	8.34485563237088	NA	0.65880439202928	NA	0.87840585603904	NA	NA	NA
Sample71	NA	NA	NA	NA	34.4447830619937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.520972010586254	17.5603496671746	NA	NA	NA	NA	NA	NA	0.22904803913706	1.53821477263614	NA	NA	0.0898227604459059	0.0875771914347582	NA	3.5345256235464	NA	NA	NA	NA	NA	0.0291923971449194	NA	0.552409976742321	0.208837918036731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0449113802229529	NA	NA	NA	NA	0.148207554735745	NA	NA	NA	NA	NA	NA	8.74649129842008	NA	NA	NA	NA	NA	3.50533322640148	NA	NA	NA	NA	NA	NA	43.6695805597883	2.04571336915551	NA	1.40572620097843	0.134734140668859	3.90953564840805	NA	NA	0.0606303633009865
Sample72	NA	NA	NA	NA	NA	4974.33027725616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19566.9227880261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.710924555396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.710924555396	NA	NA	NA	55.066386833094	NA	NA	NA	NA	NA	978658.182260024	NA	NA	NA	36.710924555396	NA	NA	73.421849110792	NA	NA	NA	NA	NA	NA	NA	NA
Sample73	NA	NA	NA	NA	NA	2004.26655791191	NA	2.77455138662316	NA	NA	NA	NA	NA	NA	NA	4394.54257748776	NA	NA	NA	NA	NA	NA	NA	0.346818923327896	NA	55.4910277324633	NA	NA	NA	NA	NA	NA	1.04045676998369	NA	NA	495.257422512235	NA	NA	NA	NA	NA	NA	1.04045676998369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.693637846655791	NA	NA	NA	NA	0.693637846655791	NA	0.346818923327896	NA	NA	17.3409461663948	NA	8.67047308319739	NA	10.4045676998369	NA	NA	NA	NA	NA	0.693637846655791	NA	NA	NA	NA	231.675040783034	23.236867862969	NA	NA	NA	NA	NA	NA	NA
Sample74	NA	31.5709611732674	NA	NA	NA	39.0499691124991	NA	0.0954766970965749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.88271901526071	NA	NA	NA	NA	NA	NA	2267.22147482097	NA	NA	4.07367240945386	41.5005376713112	0.636511313977166	NA	2.38691742741437	NA	NA	403.93007984991	NA	NA	NA	NA	0.795639142471458	NA	0.636511313977166	NA	0.0636511313977166	0.222778959892008	NA	NA	NA	NA	NA	0.0318255656988583	NA	NA	NA	0.477383485482875	NA	NA	NA	NA	NA	NA	NA	2.57787082160752	NA	NA	NA	81.3461459262818	NA	NA	0.668336879676024	NA	NA	NA	0.0954766970965749	1.30484819365319	NA	0.0636511313977166	11.8709360056741	NA	48.056604205276	2.2914407303178	NA	0.668336879676024	NA	NA	NA	NA	NA
Sample75	NA	48.6416739319965	NA	NA	NA	112.282476024412	NA	NA	NA	NA	0.038360941586748	NA	NA	NA	NA	20.6190061028771	NA	NA	NA	NA	NA	NA	NA	0.019180470793374	NA	NA	NA	NA	1.24673060156931	NA	0.230165649520488	NA	NA	NA	NA	1.97558849171752	NA	NA	NA	NA	NA	NA	1.24673060156931	0.134263295553618	0.134263295553618	0.901482127288579	NA	NA	NA	NA	571.980819529207	NA	NA	NA	0.345248474280732	0.057541412380122	NA	NA	0.019180470793374	NA	1.22755013077594	NA	0.019180470793374	0.824760244115083	NA	NA	0.115082824760244	8.66957279860506	NA	0.172624237140366	0.210985178727114	NA	NA	NA	NA	0.19180470793374	NA	NA	46.9346120313862	NA	103.497820401046	NA	NA	0.0767218831734961	NA	NA	NA	NA	NA
Sample76	NA	18.6747860434496	NA	0.475312705727452	NA	271.953917050691	NA	NA	NA	NA	NA	3.71494404213298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.487820934825543	NA	NA	12.1329822251481	NA	NA	0.450296247531271	NA	0.350230414746544	NA	0.0375246872942726	NA	NA	0.387755102040816	NA	NA	NA	NA	0.15009874917709	NA	NA	NA	NA	1.78867676102699	NA	NA	NA	NA	NA	0.700460829493088	NA	NA	NA	0.725477287689269	NA	38.0875576036866	0.700460829493088	NA	0.0125082290980909	NA	NA	0.88808426596445	NA	NA	NA	3.03949967083608	NA	0.162606978275181	0.813034891375905	NA	26.0796576695194	NA	NA	NA	5.80381830151415	NA	NA	0.0250164581961817	9.35615536537196	NA	NA	NA	NA	NA	NA	NA	0.87557603686636
Sample77	NA	32.8732925105982	NA	NA	NA	205.919689119171	NA	NA	NA	NA	NA	NA	NA	NA	NA	212.266839378238	NA	3.40438059349976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75577013659915	6.65214319359397	0.59349976448422	NA	0.0164861045690061	NA	NA	4.81394253414979	NA	NA	NA	NA	0.197833254828073	NA	NA	0.420395666509656	NA	0.10715967969854	NA	NA	NA	NA	NA	5.77837965143665	NA	NA	1.02213848327838	1.47550635892605	NA	18.876589731512	NA	NA	0.00824305228450306	NA	NA	4.45124823363165	NA	14.0873763542157	0.0494583137070184	3.20654733867169	NA	NA	NA	NA	NA	NA	NA	0.239048516250589	0.0494583137070184	NA	NA	NA	38.9072067828544	0.552284503061705	NA	0.206076307112577	NA	NA	NA	NA	NA
Sample78	NA	NA	NA	NA	NA	41.5535627726612	NA	2.15947649054775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.49987168885974	71.6399589404351	0.0423426762852499	NA	0.0346440078697499	NA	NA	NA	NA	NA	NA	NA	0.1154800262325	NA	0.261754726127	NA	0.0538906789084999	1.339568304297	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8861737617975	NA	NA	NA	NA	NA	0.19631604459525	0.731373499472499	2.72147928487924	NA	NA	NA	11.9136893729862	NA	3.54138747112999	3.09486470303099	NA	3.71845684468649	0.769866841549999	0.873798865159248	NA	NA	NA	NA	NA	11.7828120099227	3.30272875024949	NA	1.07396424396225	NA	0.896894870405748	NA	0.485016110176499	NA
Sample79	NA	NA	NA	NA	NA	63.6522290570106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.226520388103241	22.1989980341176	6.56909125499398	NA	2.83150485129051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.226520388103241	3.39780582154861	0.453040776206481	NA	NA	NA	NA	112.354112499207	NA	NA	NA	NA	NA	NA	NA	NA	1.24586213456782	NA	NA	NA	1.58564271672268	NA	NA	NA	2.60498446318727	NA	NA	NA	NA	NA	5125.02378083582	NA	NA	NA	NA	29.7874310355761	NA	10.6464582408523	1.01934174646458	NA	NA	NA	NA	NA	NA	NA
Sample80	NA	NA	NA	NA	313.288623739971	58.4274840567784	NA	7.42563258588768	NA	NA	NA	0.631968730713845	NA	NA	NA	NA	1.23431392717548	NA	NA	NA	NA	0.108619625591442	0.0888706027566344	0.345607899609134	NA	NA	0.286360831104711	NA	4.78913803744086	6.23081670438181	0.908455050401152	0.0493725570870191	0.217239251182884	NA	0.118494137008846	15.3054926969759	NA	NA	NA	0.00987451141740383	NA	NA	NA	NA	NA	0.375231433861345	NA	NA	NA	NA	NA	24.133305904135	NA	NA	NA	0.503600082287595	NA	0.33573338819173	NA	NA	NA	NA	0.79983542480971	5.9345813618597	NA	NA	0.256737296852499	14.9598847973668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.3875745731331	0.33573338819173	NA	NA	0.0296235342522115	0.0296235342522115	NA	NA	NA
Sample81	NA	NA	NA	0.390901605599012	NA	89.4730341704405	NA	NA	NA	NA	0.998970769864142	NA	NA	NA	NA	NA	1.08583779333059	2.56257719226019	NA	NA	NA	NA	0.173734046932894	NA	NA	1386.6582955949	NA	NA	2.47571016879374	NA	NA	NA	1.38987237546315	NA	NA	NA	NA	NA	NA	NA	0.390901605599012	NA	NA	0.0868670234664471	NA	0.7383696994648	NA	NA	NA	NA	0.260601070399341	16.6784685055578	NA	NA	NA	0.477768629065459	NA	NA	0.0868670234664471	NA	NA	NA	0.564635652531906	3.30094689172499	NA	NA	NA	62.1967888019761	NA	NA	4.99485384932071	NA	1371.8909016056	NA	NA	NA	NA	NA	1035.19431864965	NA	30.9680938657884	NA	NA	0.217167558666118	NA	NA	NA	NA	NA
Sample82	NA	NA	NA	NA	NA	251.457009966777	NA	0.938272425249169	NA	NA	NA	1.87654485049834	NA	NA	NA	17617.9413289037	NA	NA	NA	NA	NA	NA	NA	NA	NA	544.198006644518	NA	NA	14.0740863787375	38.469169435216	0.938272425249169	NA	NA	NA	69.4321594684385	1.87654485049834	NA	NA	NA	NA	12.1975415282392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.938272425249169	NA	NA	NA	1.87654485049834	0.938272425249169	NA	NA	NA	NA	NA	NA	1.87654485049834	NA	NA	NA	53.4815282392027	NA	0.938272425249169	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.75308970099668	38.469169435216	NA	NA	NA	NA	33.7778073089701	NA	NA	NA
Sample83	NA	NA	NA	NA	NA	419.894101424851	NA	NA	NA	NA	NA	8.68147694193351	NA	2.31506051784894	NA	NA	NA	NA	NA	NA	NA	0.0964608549103723	NA	NA	NA	442.658863183698	NA	NA	0.385843419641489	NA	NA	NA	2.12213880802819	NA	NA	NA	NA	NA	0.771686839282978	0.0964608549103723	NA	NA	NA	NA	NA	1.44691282365558	NA	NA	NA	NA	249.544231653133	6.2699555691742	NA	NA	0.192921709820745	0.964608549103723	NA	NA	NA	NA	NA	NA	NA	7.90979010265053	NA	NA	0.482304274551862	76.3969970890149	NA	NA	NA	NA	0.868147694193351	3314.97373984985	NA	NA	1.54337367856596	NA	0.0964608549103723	NA	17.362953883867	NA	NA	NA	NA	NA	NA	NA	NA
Sample84	NA	NA	NA	NA	604.345356432832	1032.34762851463	NA	NA	NA	NA	NA	NA	NA	0.419199091167282	NA	NA	NA	NA	2.09599545583641	NA	NA	0.139733030389094	NA	NA	NA	NA	NA	NA	1.81652939505822	NA	0.558932121556376	NA	0.419199091167282	NA	NA	26.2698097131497	NA	1.53706333428003	NA	NA	1.39733030389094	NA	NA	NA	NA	0.139733030389094	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81652939505822	NA	NA	1.39733030389094	NA	NA	NA	NA	2.51519454700369	NA	NA	0.838398182334564	51.2820221527975	NA	NA	1.53706333428003	NA	NA	NA	NA	NA	NA	1.39733030389094	NA	0.279466060778188	NA	15.9295654643567	NA	NA	NA	NA	NA	NA	NA
Sample85	NA	NA	NA	NA	NA	1530.32351448792	NA	NA	NA	NA	NA	0.273040459340366	NA	NA	NA	NA	NA	0.23891040192282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.37887568433703	NA	0.136520229670183	NA	NA	NA	NA	59.6934704232875	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23891040192282	NA	NA	NA	NA	NA	2.79866470823875	NA	NA	NA	24.3006008812926	NA	1015.4033382294	NA	NA	0.546080918680732	NA	NA	0.648471090933369	NA	NA	NA	1.67237281345974	NA	NA	NA	NA	NA	NA	NA	0.375430631593003	NA	NA	320.9590599546	NA	NA	0.409560689010549	NA	1.12629189477901	NA	NA	NA	NA	NA
Sample86	NA	48.0341637010676	NA	NA	NA	10.0782918149466	NA	0.0341637010676157	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.0633451957295	0.725978647686833	NA	NA	NA	NA	NA	NA	8.711743772242	NA	NA	NA	NA	NA	NA	NA	NA	0.19644128113879	6.28612099644128	NA	NA	NA	NA	2.32313167259787	NA	NA	NA	0.0256227758007117	NA	1.06761565836299	NA	NA	NA	0.0341637010676157	0.674733096085409	NA	0.0170818505338078	NA	NA	NA	NA	NA	NA	0.0854092526690392	NA	NA	0.691814946619217	NA	NA	0.39288256227758	1.44341637010676	NA	NA	NA	NA	NA	4.27900355871886	NA	0.162277580071174	NA	5.94448398576513	NA	1.7508896797153	21.6512455516014	0.333096085409253	0.0597864768683274	0.222064056939502	NA	NA	NA	0.640569395017794	NA
Sample87	NA	NA	NA	NA	NA	248.874712403263	NA	0.780171512235934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	195.667015268772	NA	NA	0.46810290734156	14.0430872202468	0.156034302447187	NA	0.312068604894374	NA	NA	NA	NA	0.780171512235934	NA	NA	NA	NA	1.24827441957749	0.312068604894374	NA	1.56034302447187	NA	NA	NA	NA	1.56034302447187	NA	NA	NA	0.156034302447187	NA	NA	1436.13971972391	NA	NA	0.156034302447187	NA	NA	2.18448023426062	NA	NA	NA	0.312068604894374	NA	NA	NA	NA	NA	NA	NA	1.09224011713031	NA	NA	187.553231541519	NA	NA	4.05689186362686	NA	0.312068604894374	NA	NA	NA	0.780171512235934	0.156034302447187
Sample88	39.9038461538462	NA	NA	NA	NA	12.7884615384615	NA	NA	NA	NA	NA	75.2884615384615	NA	NA	NA	NA	NA	NA	21.8269230769231	NA	NA	0.769230769230769	NA	NA	NA	57.6923076923077	NA	NA	0.192307692307692	NA	NA	NA	0.0961538461538461	NA	NA	792.5	NA	NA	1.44230769230769	NA	1.15384615384615	NA	0.673076923076923	NA	NA	0.0961538461538461	NA	NA	NA	NA	NA	0.288461538461538	NA	NA	NA	0.192307692307692	NA	7.5	0.0961538461538461	NA	NA	NA	NA	1.63461538461538	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	1.34615384615385	NA	0.480769230769231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0961538461538461
Sample89	NA	NA	NA	NA	NA	271.307325530993	NA	0.198030837822775	NA	NA	NA	NA	NA	0.284351972258344	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0787045637500774	NA	NA	NA	NA	0.436683385968171	NA	1.17295188556567	NA	1.11201932008174	NA	5.80382686234442	2.53631803826862	NA	NA	NA	NA	NA	NA	2.21896092637315	NA	0.0406217103226206	NA	NA	NA	NA	0.083782277540405	NA	NA	NA	NA	NA	1.32020558548517	NA	NA	NA	NA	0.00253885689516379	NA	0.048238281008112	4.79843953185956	NA	NA	NA	0.246269118830887	NA	NA	NA	NA	NA	NA	0.0812434206452412	NA	3.98346646851198	NA	NA	NA	11.6990525729147	NA	NA	0.0685491361694223	NA	NA	NA	NA	NA
Sample90	NA	23.3590576766856	NA	NA	NA	249.653533712429	NA	0.028838342810723	NA	NA	NA	NA	NA	NA	NA	NA	7.87286758732738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.216287571080422	NA	1.3121445978879	NA	0.562347684809098	NA	0.144191714053615	20.3742891957758	NA	NA	0.10093419983753	NA	1.0093419983753	NA	NA	NA	0.10093419983753	0.346060113728676	NA	NA	NA	0.432575142160845	NA	0.259545085296507	NA	NA	NA	0.735377741673436	NA	NA	NA	NA	0.0144191714053615	NA	NA	NA	NA	NA	NA	6.9644597887896	NA	NA	0.187449228269699	NA	377.652518277823	NA	NA	NA	NA	16.9569455727051	NA	NA	56.3501218521527	231.990048740861	NA	0.591186027619821	NA	NA	NA	NA	NA
Sample91	NA	NA	NA	NA	NA	258.97066817667	NA	0.226274065685164	NA	NA	0.0377123442808607	NA	NA	NA	NA	NA	0.867383918459796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.20679501698754	106.04711211778	NA	NA	1.81019252548131	NA	5.99626274065685	NA	NA	NA	NA	NA	NA	1.69705549263873	NA	NA	NA	0.301698754246886	NA	NA	NA	NA	NA	0.0754246885617214	25.8329558323896	NA	NA	1.43306908267271	NA	NA	0.0377123442808607	NA	0.113137032842582	NA	NA	6.07168742921857	NA	NA	NA	6.37338618346546	NA	NA	NA	NA	NA	NA	0.565685164212911	NA	NA	NA	NA	NA	26.6626274065685	2.60215175537939	NA	0.113137032842582	NA	NA	NA	NA	NA
Sample92	NA	NA	NA	NA	NA	245.442795595979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.76400191479177	NA	NA	NA	NA	NA	NA	NA	NA	128.774533269507	NA	NA	5.38535184298707	5.90234561991383	NA	NA	NA	NA	152.68549545237	3.10196266156056	NA	NA	NA	NA	2.45572044040211	NA	NA	NA	NA	0.25849688846338	NA	NA	NA	NA	NA	0.172331258975586	NA	NA	NA	2.28338918142652	NA	948.252752513164	0.172331258975586	NA	NA	NA	NA	NA	NA	5.60076591670656	NA	4.48061273336525	NA	NA	NA	NA	NA	NA	NA	8.35806606031594	NA	NA	NA	NA	121.752034466252	4.73910962182863	NA	0.0430828147438966	NA	12.3216850167544	NA	NA	NA
Sample93	NA	13.9628024272992	NA	NA	NA	1306.48025849161	NA	NA	NA	NA	11.8638190558752	9.0955946095043	NA	NA	NA	NA	0.334620537473402	NA	NA	NA	NA	0.395460635195839	NA	NA	NA	124.722200330995	NA	NA	1.06470171014264	57.6459925920088	NA	NA	NA	NA	0.790921270391678	3.77208605879108	NA	NA	NA	NA	1.21680195444874	0.973441563558988	0.365040586334621	NA	NA	0.121680195444874	NA	NA	NA	NA	NA	2.76822444637087	NA	NA	NA	0.0304200488612184	NA	NA	NA	NA	NA	NA	0.821341319252896	NA	NA	NA	NA	NA	NA	NA	0.334620537473402	NA	2.19024351800772	NA	NA	0.0608400977224368	0.669241074946804	NA	NA	NA	3.71124596106864	0.243360390889747	NA	NA	NA	7.97005280163922	NA	NA	NA
Sample94	2.9753829321663	8.95650984682713	NA	NA	NA	388.287472647702	2.76285557986871	NA	NA	NA	NA	0.0607221006564551	NA	NA	NA	NA	0.394693654266958	NA	NA	NA	NA	NA	NA	0.0303610503282276	NA	20.949124726477	NA	NA	1.30552516411379	NA	NA	NA	2.33780087527352	NA	5.76859956236324	NA	NA	1.06263676148796	NA	NA	9.77625820568928	NA	0.759026258205689	NA	NA	0.394693654266958	NA	NA	NA	NA	NA	0.273249452954048	NA	NA	NA	0.0910831509846827	NA	0.364332603938731	NA	NA	NA	NA	0.516137855579869	NA	NA	NA	NA	NA	NA	NA	0.0303610503282276	NA	30.7861050328228	390.685995623632	NA	NA	NA	NA	NA	NA	25.5336433260394	15.4537746170678	NA	0.0303610503282276	NA	4.55415754923413	NA	NA	NA
Sample95	18.7950942267424	11.1061920430751	NA	NA	NA	76.7382590487586	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.854322464851929	NA	NA	NA	NA	NA	NA	NA	NA	NA	1648.64134011367	NA	NA	2.56296739455579	0.653305414298534	NA	NA	0.251271313191744	NA	328.713131917439	NA	NA	NA	0.0502542626383488	NA	11.1564463057134	NA	0.603051151660185	0.201017050553395	NA	3.06551002093928	NA	NA	NA	NA	NA	0.150762787915046	NA	NA	NA	0.703559676936883	NA	NA	NA	NA	0.100508525276698	NA	NA	NA	NA	NA	NA	2.36195034400239	NA	NA	1.15584804068202	NA	1.45737361651211	NA	NA	0.301525575830093	NA	NA	NA	0.753813939575232	20.3529763685313	NA	NA	NA	NA	17.0864492970386	NA	NA	NA
Sample96	NA	NA	NA	NA	NA	41.002994011976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.83383233532934	NA	NA	NA	NA	NA	20.501497005988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.83383233532934	NA	NA	NA	NA	NA	148519.678143713	NA	NA	NA	NA	NA	NA	47.8368263473054	NA	NA	NA	NA	NA	6.83383233532934	NA	NA
Sample97	NA	33.0844306738962	NA	NA	NA	149.350890782339	NA	NA	NA	NA	0.58869093725794	NA	NA	NA	NA	NA	13.8048024786987	0.176607281177382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.85515104570101	NA	0.029434546862897	NA	0.176607281177382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.50503485670023	NA	NA	NA	2.56080557707204	NA	NA	2.03098373353989	NA	0.441518202943455	NA	0.058869093725794	9.36018590240124	NA	NA	0.323780015491867	3.9147947327653	NA	NA	0.176607281177382	NA	NA	NA	NA	NA	4.56235476374903	NA	267.8249419055	NA	21.8698683191325	NA	NA	0.029434546862897	NA	NA	NA	0.912470952749806	NA
Sample98	0.139337298215803	NA	NA	NA	NA	1251.03993203059	NA	17.695836873407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.68819031435854	NA	NA	NA	NA	NA	NA	62.8411214953271	NA	NA	0.139337298215803	NA	2.09005947323704	NA	0.0696686491079015	NA	16.232795242141	141.706032285472	NA	NA	NA	NA	0.209005947323704	NA	NA	NA	21.8062871707731	NA	NA	NA	NA	NA	NA	9.26593033135089	NA	NA	NA	NA	NA	965.050127442651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22939677145285	NA	NA	NA	NA	0.139337298215803	NA	1.46304163126593	2.92608326253186	NA	NA	17.1384876805438	0.696686491079014	NA	NA	NA	2.64740866610025	0.0696686491079015	0.348343245539507	1.18436703483432
Sample99	NA	5.35595475715236	NA	NA	NA	492.781104457751	NA	NA	NA	NA	NA	6.05455755156354	NA	NA	NA	1.82967398536261	NA	NA	NA	0.0665335994677312	NA	NA	NA	NA	NA	85.9946773120426	NA	NA	20.6254158349967	8.51630073186959	0.0665335994677312	NA	0.332667997338656	NA	23.2867598137059	0.0332667997338656	NA	NA	NA	NA	0.765136393878909	NA	2.06254158349967	NA	NA	NA	NA	NA	NA	NA	NA	0.332667997338656	14.6706586826347	NA	NA	NA	NA	NA	0.0332667997338656	NA	NA	NA	NA	5.15635395874917	NA	NA	NA	20.5588822355289	NA	0.266134397870925	1.59680638722555	NA	104.357950765136	NA	NA	NA	NA	0.698602794411178	NA	NA	21.5901530272788	NA	NA	NA	NA	NA	NA	NA	NA
Sample100	NA	NA	NA	0.0214913077715186	NA	212.84991216912	NA	0.45131746320189	NA	NA	NA	NA	NA	0.408334847658853	NA	NA	0.60175661760252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8518020473681	9.15529711066691	NA	NA	NA	NA	NA	68.4713065600582	NA	NA	NA	NA	NA	NA	NA	1.740795929493	5.95309225271064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.128947846629111	NA	1458.40014537525	NA	NA	0.214913077715186	NA	NA	0.859652310860743	NA	NA	NA	NA	NA	0.75219577200315	NA	1228.65806529772	NA	NA	NA	NA	NA	24.328160397359	2.51448300926767	NA	6.92020110242898	NA	NA	NA	NA	NA	NA	0.60175661760252	NA
